source_record_id,legal_name,trade_name,document_number,status,billing_street,billing_number,billing_district,billing_city,billing_state,billing_country,billing_postal_code,contact_email,contact_phone,external_id
SRC-CUST-00125,Cliente 0125 Comercio e Servicos Ltda,Cliente 0125,13000000000125,active,Rua Comercial 125,126,Centro,Campinas,SP,Brasil,13035025,financeiro0125@cliente.com.br,19900000125,CLI-0125
SRC-CUST-00126,Cliente 0126 Comercio e Servicos Ltda,Cliente 0126,13000000000126,active,Rua Comercial 126,127,Centro,Sumare,SP,Brasil,13036026,financeiro0126@cliente.com.br,19900000126,CLI-0126
SRC-CUST-00127,Cliente 0127 Comercio e Servicos Ltda,Cliente 0127,13000000000127,active,Rua Comercial 127,128,Centro,Valinhos,SP,Brasil,13037027,financeiro0127@cliente.com.br,19900000127,CLI-0127
SRC-CUST-00128,Cliente 0128 Comercio e Servicos Ltda,Cliente 0128,13000000000128,active,Rua Comercial 128,129,Distrito Industrial,Hortolandia,SP,Brasil,13038028,financeiro0128@cliente.com.br,19900000128,CLI-0128
SRC-CUST-00129,Cliente 0129 Comercio e Servicos Ltda,Cliente 0129,13000000000129,active,Rua Comercial 129,130,Centro,Paulinia,SP,Brasil,13039029,financeiro0129@cliente.com.br,19900000129,CLI-0129
SRC-CUST-00130,Cliente 0130 Comercio e Servicos Ltda,Cliente 0130,13000000000130,active,Rua Comercial 130,131,Centro,Campinas,SP,Brasil,13040030,financeiro0130@cliente.com.br,19900000130,CLI-0130
SRC-CUST-00131,Cliente 0131 Comercio e Servicos Ltda,Cliente 0131,13000000000131,active,Rua Comercial 131,132,Centro,Sumare,SP,Brasil,13041031,financeiro0131@cliente.com.br,19900000131,CLI-0131
SRC-CUST-00132,Cliente 0132 Comercio e Servicos Ltda,Cliente 0132,13000000000132,active,Rua Comercial 132,133,Distrito Industrial,Valinhos,SP,Brasil,13042032,financeiro0132@cliente.com.br,19900000132,CLI-0132
SRC-CUST-00133,Cliente 0133 Comercio e Servicos Ltda,Cliente 0133,13000000000133,active,Rua Comercial 133,134,Centro,Hortolandia,SP,Brasil,13043033,financeiro0133@cliente.com.br,19900000133,CLI-0133
SRC-CUST-00134,Cliente 0134 Comercio e Servicos Ltda,Cliente 0134,13000000000134,active,Rua Comercial 134,135,Centro,Paulinia,SP,Brasil,13044034,financeiro0134@cliente.com.br,19900000134,CLI-0134
SRC-CUST-00135,Cliente 0135 Comercio e Servicos Ltda,Cliente 0135,13000000000135,active,Rua Comercial 135,136,Centro,Campinas,SP,Brasil,13045035,financeiro0135@cliente.com.br,19900000135,CLI-0135
SRC-CUST-00136,Cliente 0136 Comercio e Servicos Ltda,Cliente 0136,13000000000136,active,Rua Comercial 136,137,Distrito Industrial,Sumare,SP,Brasil,13046036,financeiro0136@cliente.com.br,19900000136,CLI-0136
SRC-CUST-00137,Cliente 0137 Comercio e Servicos Ltda,Cliente 0137,13000000000137,active,Rua Comercial 137,138,Centro,Valinhos,SP,Brasil,13047037,financeiro0137@cliente.com.br,19900000137,CLI-0137
SRC-CUST-00138,Cliente 0138 Comercio e Servicos Ltda,Cliente 0138,13000000000138,active,Rua Comercial 138,139,Centro,Hortolandia,SP,Brasil,13048038,financeiro0138@cliente.com.br,19900000138,CLI-0138
SRC-CUST-00139,Cliente 0139 Comercio e Servicos Ltda,Cliente 0139,13000000000139,active,Rua Comercial 139,140,Centro,Paulinia,SP,Brasil,13049039,financeiro0139@cliente.com.br,19900000139,CLI-0139
SRC-CUST-00140,Cliente 0140 Comercio e Servicos Ltda,Cliente 0140,13000000000140,active,Rua Comercial 140,141,Distrito Industrial,Campinas,SP,Brasil,13050040,financeiro0140@cliente.com.br,19900000140,CLI-0140
SRC-CUST-00141,Cliente 0141 Comercio e Servicos Ltda,Cliente 0141,13000000000141,active,Rua Comercial 141,142,Centro,Sumare,SP,Brasil,13051041,financeiro0141@cliente.com.br,19900000141,CLI-0141
SRC-CUST-00142,Cliente 0142 Comercio e Servicos Ltda,Cliente 0142,13000000000142,active,Rua Comercial 142,143,Centro,Valinhos,SP,Brasil,13052042,financeiro0142@cliente.com.br,19900000142,CLI-0142
SRC-CUST-00143,Cliente 0143 Comercio e Servicos Ltda,Cliente 0143,13000000000143,active,Rua Comercial 143,144,Centro,Hortolandia,SP,Brasil,13053043,financeiro0143@cliente.com.br,19900000143,CLI-0143
SRC-CUST-00144,Cliente 0144 Comercio e Servicos Ltda,Cliente 0144,13000000000144,active,Rua Comercial 144,145,Distrito Industrial,Paulinia,SP,Brasil,13054044,financeiro0144@cliente.com.br,19900000144,CLI-0144
SRC-CUST-00145,Cliente 0145 Comercio e Servicos Ltda,Cliente 0145,13000000000145,inactive,Rua Comercial 145,146,Centro,Campinas,SP,Brasil,13055045,financeiro0145@cliente.com.br,19900000145,CLI-0145
SRC-CUST-00146,Cliente 0146 Comercio e Servicos Ltda,Cliente 0146,13000000000146,active,Rua Comercial 146,147,Centro,Sumare,SP,Brasil,13056046,financeiro0146@cliente.com.br,19900000146,CLI-0146
SRC-CUST-00147,Cliente 0147 Comercio e Servicos Ltda,Cliente 0147,13000000000147,active,Rua Comercial 147,148,Centro,Valinhos,SP,Brasil,13057047,financeiro0147@cliente.com.br,19900000147,CLI-0147
SRC-CUST-00148,Cliente 0148 Comercio e Servicos Ltda,Cliente 0148,13000000000148,active,Rua Comercial 148,149,Distrito Industrial,Hortolandia,SP,Brasil,13058048,financeiro0148@cliente.com.br,19900000148,CLI-0148
SRC-CUST-00149,Cliente 0149 Comercio e Servicos Ltda,Cliente 0149,13000000000149,active,Rua Comercial 149,150,Centro,Paulinia,SP,Brasil,13059049,financeiro0149@cliente.com.br,19900000149,CLI-0149
SRC-CUST-00150,Cliente 0150 Comercio e Servicos Ltda,Cliente 0150,13000000000150,active,Rua Comercial 150,151,Centro,Campinas,SP,Brasil,13060050,financeiro0150@cliente.com.br,19900000150,CLI-0150
SRC-CUST-00151,Cliente 0151 Comercio e Servicos Ltda,Cliente 0151,13000000000151,active,Rua Comercial 151,152,Centro,Sumare,SP,Brasil,13061051,financeiro0151@cliente.com.br,19900000151,CLI-0151
SRC-CUST-00152,Cliente 0152 Comercio e Servicos Ltda,Cliente 0152,13000000000152,active,Rua Comercial 152,153,Distrito Industrial,Valinhos,SP,Brasil,13062052,financeiro0152@cliente.com.br,19900000152,CLI-0152
SRC-CUST-00153,Cliente 0153 Comercio e Servicos Ltda,Cliente 0153,13000000000153,active,Rua Comercial 153,154,Centro,Hortolandia,SP,Brasil,13063053,financeiro0153@cliente.com.br,19900000153,CLI-0153
SRC-CUST-00154,Cliente 0154 Comercio e Servicos Ltda,Cliente 0154,13000000000154,active,Rua Comercial 154,155,Centro,Paulinia,SP,Brasil,13064054,financeiro0154@cliente.com.br,19900000154,CLI-0154
SRC-CUST-00155,Cliente 0155 Comercio e Servicos Ltda,Cliente 0155,13000000000155,active,Rua Comercial 155,156,Centro,Campinas,SP,Brasil,13065055,financeiro0155@cliente.com.br,19900000155,CLI-0155
SRC-CUST-00156,Cliente 0156 Comercio e Servicos Ltda,Cliente 0156,13000000000156,active,Rua Comercial 156,157,Distrito Industrial,Sumare,SP,Brasil,13066056,financeiro0156@cliente.com.br,19900000156,CLI-0156
SRC-CUST-00157,Cliente 0157 Comercio e Servicos Ltda,Cliente 0157,13000000000157,active,Rua Comercial 157,158,Centro,Valinhos,SP,Brasil,13067057,financeiro0157@cliente.com.br,19900000157,CLI-0157
SRC-CUST-00158,Cliente 0158 Comercio e Servicos Ltda,Cliente 0158,13000000000158,active,Rua Comercial 158,159,Centro,Hortolandia,SP,Brasil,13068058,financeiro0158@cliente.com.br,19900000158,CLI-0158
SRC-CUST-00159,Cliente 0159 Comercio e Servicos Ltda,Cliente 0159,13000000000159,active,Rua Comercial 159,160,Centro,Paulinia,SP,Brasil,13069059,financeiro0159@cliente.com.br,19900000159,CLI-0159
SRC-CUST-00160,Cliente 0160 Comercio e Servicos Ltda,Cliente 0160,13000000000160,active,Rua Comercial 160,161,Distrito Industrial,Campinas,SP,Brasil,13070060,financeiro0160@cliente.com.br,19900000160,CLI-0160
SRC-CUST-00161,Cliente 0161 Comercio e Servicos Ltda,Cliente 0161,13000000000161,active,Rua Comercial 161,162,Centro,Sumare,SP,Brasil,13071061,financeiro0161@cliente.com.br,19900000161,CLI-0161
SRC-CUST-00162,Cliente 0162 Comercio e Servicos Ltda,Cliente 0162,13000000000162,active,Rua Comercial 162,163,Centro,Valinhos,SP,Brasil,13072062,financeiro0162@cliente.com.br,19900000162,CLI-0162
SRC-CUST-00163,Cliente 0163 Comercio e Servicos Ltda,Cliente 0163,13000000000163,active,Rua Comercial 163,164,Centro,Hortolandia,SP,Brasil,13073063,financeiro0163@cliente.com.br,19900000163,CLI-0163
SRC-CUST-00164,Cliente 0164 Comercio e Servicos Ltda,Cliente 0164,13000000000164,active,Rua Comercial 164,165,Distrito Industrial,Paulinia,SP,Brasil,13074064,financeiro0164@cliente.com.br,19900000164,CLI-0164
SRC-CUST-00165,Cliente 0165 Comercio e Servicos Ltda,Cliente 0165,13000000000165,active,Rua Comercial 165,166,Centro,Campinas,SP,Brasil,13075065,financeiro0165@cliente.com.br,19900000165,CLI-0165
SRC-CUST-00166,Cliente 0166 Comercio e Servicos Ltda,Cliente 0166,13000000000166,active,Rua Comercial 166,167,Centro,Sumare,SP,Brasil,13076066,financeiro0166@cliente.com.br,19900000166,CLI-0166
SRC-CUST-00167,Cliente 0167 Comercio e Servicos Ltda,Cliente 0167,13000000000167,active,Rua Comercial 167,168,Centro,Valinhos,SP,Brasil,13077067,financeiro0167@cliente.com.br,19900000167,CLI-0167
SRC-CUST-00168,Cliente 0168 Comercio e Servicos Ltda,Cliente 0168,13000000000168,active,Rua Comercial 168,169,Distrito Industrial,Hortolandia,SP,Brasil,13078068,financeiro0168@cliente.com.br,19900000168,CLI-0168
SRC-CUST-00169,Cliente 0169 Comercio e Servicos Ltda,Cliente 0169,13000000000169,active,Rua Comercial 169,170,Centro,Paulinia,SP,Brasil,13079069,financeiro0169@cliente.com.br,19900000169,CLI-0169
SRC-CUST-00170,Cliente 0170 Comercio e Servicos Ltda,Cliente 0170,13000000000170,active,Rua Comercial 170,171,Centro,Campinas,SP,Brasil,13080070,financeiro0170@cliente.com.br,19900000170,CLI-0170
SRC-CUST-00171,Cliente 0171 Comercio e Servicos Ltda,Cliente 0171,13000000000171,active,Rua Comercial 171,172,Centro,Sumare,SP,Brasil,13081071,financeiro0171@cliente.com.br,19900000171,CLI-0171
SRC-CUST-00172,Cliente 0172 Comercio e Servicos Ltda,Cliente 0172,13000000000172,active,Rua Comercial 172,173,Distrito Industrial,Valinhos,SP,Brasil,13082072,financeiro0172@cliente.com.br,19900000172,CLI-0172
SRC-CUST-00173,Cliente 0173 Comercio e Servicos Ltda,Cliente 0173,13000000000173,active,Rua Comercial 173,174,Centro,Hortolandia,SP,Brasil,13083073,financeiro0173@cliente.com.br,19900000173,CLI-0173
SRC-CUST-00174,Cliente 0174 Comercio e Servicos Ltda,Cliente 0174,13000000000174,inactive,Rua Comercial 174,175,Centro,Paulinia,SP,Brasil,13084074,financeiro0174@cliente.com.br,19900000174,CLI-0174
SRC-CUST-00175,Cliente 0175 Comercio e Servicos Ltda,Cliente 0175,13000000000175,active,Rua Comercial 175,176,Centro,Campinas,SP,Brasil,13085075,financeiro0175@cliente.com.br,19900000175,CLI-0175
SRC-CUST-00176,Cliente 0176 Comercio e Servicos Ltda,Cliente 0176,13000000000176,active,Rua Comercial 176,177,Distrito Industrial,Sumare,SP,Brasil,13086076,financeiro0176@cliente.com.br,19900000176,CLI-0176
SRC-CUST-00177,Cliente 0177 Comercio e Servicos Ltda,Cliente 0177,13000000000177,active,Rua Comercial 177,178,Centro,Valinhos,SP,Brasil,13087077,financeiro0177@cliente.com.br,19900000177,CLI-0177
SRC-CUST-00178,Cliente 0178 Comercio e Servicos Ltda,Cliente 0178,13000000000178,active,Rua Comercial 178,179,Centro,Hortolandia,SP,Brasil,13088078,financeiro0178@cliente.com.br,19900000178,CLI-0178
SRC-CUST-00179,Cliente 0179 Comercio e Servicos Ltda,Cliente 0179,13000000000179,active,Rua Comercial 179,180,Centro,Paulinia,SP,Brasil,13089079,financeiro0179@cliente.com.br,19900000179,CLI-0179
SRC-CUST-00180,Cliente 0180 Comercio e Servicos Ltda,Cliente 0180,13000000000180,active,Rua Comercial 180,181,Distrito Industrial,Campinas,SP,Brasil,13000080,financeiro0180@cliente.com.br,19900000180,CLI-0180
SRC-CUST-00181,Cliente 0181 Comercio e Servicos Ltda,Cliente 0181,13000000000181,active,Rua Comercial 1,182,Centro,Sumare,SP,Brasil,13001081,financeiro0181@cliente.com.br,19900000181,CLI-0181
SRC-CUST-00182,Cliente 0182 Comercio e Servicos Ltda,Cliente 0182,13000000000182,active,Rua Comercial 2,183,Centro,Valinhos,SP,Brasil,13002082,financeiro0182@cliente.com.br,19900000182,CLI-0182
SRC-CUST-00183,Cliente 0183 Comercio e Servicos Ltda,Cliente 0183,13000000000183,active,Rua Comercial 3,184,Centro,Hortolandia,SP,Brasil,13003083,financeiro0183@cliente.com.br,19900000183,CLI-0183
SRC-CUST-00184,Cliente 0184 Comercio e Servicos Ltda,Cliente 0184,13000000000184,active,Rua Comercial 4,185,Distrito Industrial,Paulinia,SP,Brasil,13004084,financeiro0184@cliente.com.br,19900000184,CLI-0184
SRC-CUST-00185,Cliente 0185 Comercio e Servicos Ltda,Cliente 0185,13000000000185,active,Rua Comercial 5,186,Centro,Campinas,SP,Brasil,13005085,financeiro0185@cliente.com.br,19900000185,CLI-0185
SRC-CUST-00186,Cliente 0186 Comercio e Servicos Ltda,Cliente 0186,13000000000186,active,Rua Comercial 6,187,Centro,Sumare,SP,Brasil,13006086,financeiro0186@cliente.com.br,19900000186,CLI-0186
SRC-CUST-00187,Cliente 0187 Comercio e Servicos Ltda,Cliente 0187,13000000000187,active,Rua Comercial 7,188,Centro,Valinhos,SP,Brasil,13007087,financeiro0187@cliente.com.br,19900000187,CLI-0187
SRC-CUST-00188,Cliente 0188 Comercio e Servicos Ltda,Cliente 0188,13000000000188,active,Rua Comercial 8,189,Distrito Industrial,Hortolandia,SP,Brasil,13008088,financeiro0188@cliente.com.br,19900000188,CLI-0188
SRC-CUST-00189,Cliente 0189 Comercio e Servicos Ltda,Cliente 0189,13000000000189,active,Rua Comercial 9,190,Centro,Paulinia,SP,Brasil,13009089,financeiro0189@cliente.com.br,19900000189,CLI-0189
SRC-CUST-00190,Cliente 0190 Comercio e Servicos Ltda,Cliente 0190,13000000000190,active,Rua Comercial 10,191,Centro,Campinas,SP,Brasil,13010090,financeiro0190@cliente.com.br,19900000190,CLI-0190
SRC-CUST-00191,Cliente 0191 Comercio e Servicos Ltda,Cliente 0191,13000000000191,active,Rua Comercial 11,192,Centro,Sumare,SP,Brasil,13011091,financeiro0191@cliente.com.br,19900000191,CLI-0191
SRC-CUST-00192,Cliente 0192 Comercio e Servicos Ltda,Cliente 0192,13000000000192,active,Rua Comercial 12,193,Distrito Industrial,Valinhos,SP,Brasil,13012092,financeiro0192@cliente.com.br,19900000192,CLI-0192
SRC-CUST-00193,Cliente 0193 Comercio e Servicos Ltda,Cliente 0193,13000000000193,active,Rua Comercial 13,194,Centro,Hortolandia,SP,Brasil,13013093,financeiro0193@cliente.com.br,19900000193,CLI-0193
SRC-CUST-00194,Cliente 0194 Comercio e Servicos Ltda,Cliente 0194,13000000000194,active,Rua Comercial 14,195,Centro,Paulinia,SP,Brasil,13014094,financeiro0194@cliente.com.br,19900000194,CLI-0194
SRC-CUST-00195,Cliente 0195 Comercio e Servicos Ltda,Cliente 0195,13000000000195,active,Rua Comercial 15,196,Centro,Campinas,SP,Brasil,13015095,financeiro0195@cliente.com.br,19900000195,CLI-0195
SRC-CUST-00196,Cliente 0196 Comercio e Servicos Ltda,Cliente 0196,13000000000196,active,Rua Comercial 16,197,Distrito Industrial,Sumare,SP,Brasil,13016096,financeiro0196@cliente.com.br,19900000196,CLI-0196
SRC-CUST-00197,Cliente 0197 Comercio e Servicos Ltda,Cliente 0197,13000000000197,active,Rua Comercial 17,198,Centro,Valinhos,SP,Brasil,13017097,financeiro0197@cliente.com.br,19900000197,CLI-0197
SRC-CUST-00198,Cliente 0198 Comercio e Servicos Ltda,Cliente 0198,13000000000198,active,Rua Comercial 18,199,Centro,Hortolandia,SP,Brasil,13018098,financeiro0198@cliente.com.br,19900000198,CLI-0198
SRC-CUST-00199,Cliente 0199 Comercio e Servicos Ltda,Cliente 0199,13000000000199,active,Rua Comercial 19,200,Centro,Paulinia,SP,Brasil,13019099,financeiro0199@cliente.com.br,19900000199,CLI-0199
SRC-CUST-00200,Cliente 0200 Comercio e Servicos Ltda,Cliente 0200,13000000000200,active,Rua Comercial 20,201,Distrito Industrial,Campinas,SP,Brasil,13020000,financeiro0200@cliente.com.br,19900000200,CLI-0200
SRC-CUST-00201,Cliente 0201 Comercio e Servicos Ltda,Cliente 0201,13000000000201,active,Rua Comercial 21,202,Centro,Sumare,SP,Brasil,13021001,financeiro0201@cliente.com.br,19900000201,CLI-0201
SRC-CUST-00202,Cliente 0202 Comercio e Servicos Ltda,Cliente 0202,13000000000202,active,Rua Comercial 22,203,Centro,Valinhos,SP,Brasil,13022002,financeiro0202@cliente.com.br,19900000202,CLI-0202
SRC-CUST-00203,Cliente 0203 Comercio e Servicos Ltda,Cliente 0203,13000000000203,inactive,Rua Comercial 23,204,Centro,Hortolandia,SP,Brasil,13023003,financeiro0203@cliente.com.br,19900000203,CLI-0203
SRC-CUST-00204,Cliente 0204 Comercio e Servicos Ltda,Cliente 0204,13000000000204,active,Rua Comercial 24,205,Distrito Industrial,Paulinia,SP,Brasil,13024004,financeiro0204@cliente.com.br,19900000204,CLI-0204
SRC-CUST-00205,Cliente 0205 Comercio e Servicos Ltda,Cliente 0205,13000000000205,active,Rua Comercial 25,206,Centro,Campinas,SP,Brasil,13025005,financeiro0205@cliente.com.br,19900000205,CLI-0205
SRC-CUST-00206,Cliente 0206 Comercio e Servicos Ltda,Cliente 0206,13000000000206,active,Rua Comercial 26,207,Centro,Sumare,SP,Brasil,13026006,financeiro0206@cliente.com.br,19900000206,CLI-0206
SRC-CUST-00207,Cliente 0207 Comercio e Servicos Ltda,Cliente 0207,13000000000207,active,Rua Comercial 27,208,Centro,Valinhos,SP,Brasil,13027007,financeiro0207@cliente.com.br,19900000207,CLI-0207
SRC-CUST-00208,Cliente 0208 Comercio e Servicos Ltda,Cliente 0208,13000000000208,active,Rua Comercial 28,209,Distrito Industrial,Hortolandia,SP,Brasil,13028008,financeiro0208@cliente.com.br,19900000208,CLI-0208
SRC-CUST-00209,Cliente 0209 Comercio e Servicos Ltda,Cliente 0209,13000000000209,active,Rua Comercial 29,210,Centro,Paulinia,SP,Brasil,13029009,financeiro0209@cliente.com.br,19900000209,CLI-0209
SRC-CUST-00210,Cliente 0210 Comercio e Servicos Ltda,Cliente 0210,13000000000210,active,Rua Comercial 30,211,Centro,Campinas,SP,Brasil,13030010,financeiro0210@cliente.com.br,19900000210,CLI-0210
SRC-CUST-00211,Cliente 0211 Comercio e Servicos Ltda,Cliente 0211,13000000000211,active,Rua Comercial 31,212,Centro,Sumare,SP,Brasil,13031011,financeiro0211@cliente.com.br,19900000211,CLI-0211
SRC-CUST-00212,Cliente 0212 Comercio e Servicos Ltda,Cliente 0212,13000000000212,active,Rua Comercial 32,213,Distrito Industrial,Valinhos,SP,Brasil,13032012,financeiro0212@cliente.com.br,19900000212,CLI-0212
SRC-CUST-00213,Cliente 0213 Comercio e Servicos Ltda,Cliente 0213,13000000000213,active,Rua Comercial 33,214,Centro,Hortolandia,SP,Brasil,13033013,financeiro0213@cliente.com.br,19900000213,CLI-0213
SRC-CUST-00214,Cliente 0214 Comercio e Servicos Ltda,Cliente 0214,13000000000214,active,Rua Comercial 34,215,Centro,Paulinia,SP,Brasil,13034014,financeiro0214@cliente.com.br,19900000214,CLI-0214
SRC-CUST-00215,Cliente 0215 Comercio e Servicos Ltda,Cliente 0215,13000000000215,active,Rua Comercial 35,216,Centro,Campinas,SP,Brasil,13035015,financeiro0215@cliente.com.br,19900000215,CLI-0215
SRC-CUST-00216,Cliente 0216 Comercio e Servicos Ltda,Cliente 0216,13000000000216,active,Rua Comercial 36,217,Distrito Industrial,Sumare,SP,Brasil,13036016,financeiro0216@cliente.com.br,19900000216,CLI-0216
SRC-CUST-00217,Cliente 0217 Comercio e Servicos Ltda,Cliente 0217,13000000000217,active,Rua Comercial 37,218,Centro,Valinhos,SP,Brasil,13037017,financeiro0217@cliente.com.br,19900000217,CLI-0217
SRC-CUST-00218,Cliente 0218 Comercio e Servicos Ltda,Cliente 0218,13000000000218,active,Rua Comercial 38,219,Centro,Hortolandia,SP,Brasil,13038018,financeiro0218@cliente.com.br,19900000218,CLI-0218
SRC-CUST-00219,Cliente 0219 Comercio e Servicos Ltda,Cliente 0219,13000000000219,active,Rua Comercial 39,220,Centro,Paulinia,SP,Brasil,13039019,financeiro0219@cliente.com.br,19900000219,CLI-0219
SRC-CUST-00220,Cliente 0220 Comercio e Servicos Ltda,Cliente 0220,13000000000220,active,Rua Comercial 40,221,Distrito Industrial,Campinas,SP,Brasil,13040020,financeiro0220@cliente.com.br,19900000220,CLI-0220
SRC-CUST-00221,Cliente 0221 Comercio e Servicos Ltda,Cliente 0221,13000000000221,active,Rua Comercial 41,222,Centro,Sumare,SP,Brasil,13041021,financeiro0221@cliente.com.br,19900000221,CLI-0221
SRC-CUST-00222,Cliente 0222 Comercio e Servicos Ltda,Cliente 0222,13000000000222,active,Rua Comercial 42,223,Centro,Valinhos,SP,Brasil,13042022,financeiro0222@cliente.com.br,19900000222,CLI-0222
SRC-CUST-00223,Cliente 0223 Comercio e Servicos Ltda,Cliente 0223,13000000000223,active,Rua Comercial 43,224,Centro,Hortolandia,SP,Brasil,13043023,financeiro0223@cliente.com.br,19900000223,CLI-0223
SRC-CUST-00224,Cliente 0224 Comercio e Servicos Ltda,Cliente 0224,13000000000224,active,Rua Comercial 44,225,Distrito Industrial,Paulinia,SP,Brasil,13044024,financeiro0224@cliente.com.br,19900000224,CLI-0224
SRC-CUST-00225,Cliente 0225 Comercio e Servicos Ltda,Cliente 0225,13000000000225,active,Rua Comercial 45,226,Centro,Campinas,SP,Brasil,13045025,financeiro0225@cliente.com.br,19900000225,CLI-0225
SRC-CUST-00226,Cliente 0226 Comercio e Servicos Ltda,Cliente 0226,13000000000226,active,Rua Comercial 46,227,Centro,Sumare,SP,Brasil,13046026,financeiro0226@cliente.com.br,19900000226,CLI-0226
SRC-CUST-00227,Cliente 0227 Comercio e Servicos Ltda,Cliente 0227,13000000000227,active,Rua Comercial 47,228,Centro,Valinhos,SP,Brasil,13047027,financeiro0227@cliente.com.br,19900000227,CLI-0227
SRC-CUST-00228,Cliente 0228 Comercio e Servicos Ltda,Cliente 0228,13000000000228,active,Rua Comercial 48,229,Distrito Industrial,Hortolandia,SP,Brasil,13048028,financeiro0228@cliente.com.br,19900000228,CLI-0228
SRC-CUST-00229,Cliente 0229 Comercio e Servicos Ltda,Cliente 0229,13000000000229,active,Rua Comercial 49,230,Centro,Paulinia,SP,Brasil,13049029,financeiro0229@cliente.com.br,19900000229,CLI-0229
SRC-CUST-00230,Cliente 0230 Comercio e Servicos Ltda,Cliente 0230,13000000000230,active,Rua Comercial 50,231,Centro,Campinas,SP,Brasil,13050030,financeiro0230@cliente.com.br,19900000230,CLI-0230
SRC-CUST-00231,Cliente 0231 Comercio e Servicos Ltda,Cliente 0231,13000000000231,active,Rua Comercial 51,232,Centro,Sumare,SP,Brasil,13051031,financeiro0231@cliente.com.br,19900000231,CLI-0231
SRC-CUST-00232,Cliente 0232 Comercio e Servicos Ltda,Cliente 0232,13000000000232,inactive,Rua Comercial 52,233,Distrito Industrial,Valinhos,SP,Brasil,13052032,financeiro0232@cliente.com.br,19900000232,CLI-0232
SRC-CUST-00233,Cliente 0233 Comercio e Servicos Ltda,Cliente 0233,13000000000233,active,Rua Comercial 53,234,Centro,Hortolandia,SP,Brasil,13053033,financeiro0233@cliente.com.br,19900000233,CLI-0233
SRC-CUST-00234,Cliente 0234 Comercio e Servicos Ltda,Cliente 0234,13000000000234,active,Rua Comercial 54,235,Centro,Paulinia,SP,Brasil,13054034,financeiro0234@cliente.com.br,19900000234,CLI-0234
SRC-CUST-00235,Cliente 0235 Comercio e Servicos Ltda,Cliente 0235,13000000000235,active,Rua Comercial 55,236,Centro,Campinas,SP,Brasil,13055035,financeiro0235@cliente.com.br,19900000235,CLI-0235
SRC-CUST-00236,Cliente 0236 Comercio e Servicos Ltda,Cliente 0236,13000000000236,active,Rua Comercial 56,237,Distrito Industrial,Sumare,SP,Brasil,13056036,financeiro0236@cliente.com.br,19900000236,CLI-0236
SRC-CUST-00237,Cliente 0237 Comercio e Servicos Ltda,Cliente 0237,13000000000237,active,Rua Comercial 57,238,Centro,Valinhos,SP,Brasil,13057037,financeiro0237@cliente.com.br,19900000237,CLI-0237
SRC-CUST-00238,Cliente 0238 Comercio e Servicos Ltda,Cliente 0238,13000000000238,active,Rua Comercial 58,239,Centro,Hortolandia,SP,Brasil,13058038,financeiro0238@cliente.com.br,19900000238,CLI-0238
SRC-CUST-00239,Cliente 0239 Comercio e Servicos Ltda,Cliente 0239,13000000000239,active,Rua Comercial 59,240,Centro,Paulinia,SP,Brasil,13059039,financeiro0239@cliente.com.br,19900000239,CLI-0239
SRC-CUST-00240,Cliente 0240 Comercio e Servicos Ltda,Cliente 0240,13000000000240,active,Rua Comercial 60,241,Distrito Industrial,Campinas,SP,Brasil,13060040,financeiro0240@cliente.com.br,19900000240,CLI-0240
SRC-CUST-00241,Cliente 0241 Comercio e Servicos Ltda,Cliente 0241,13000000000241,active,Rua Comercial 61,242,Centro,Sumare,SP,Brasil,13061041,financeiro0241@cliente.com.br,19900000241,CLI-0241
SRC-CUST-00242,Cliente 0242 Comercio e Servicos Ltda,Cliente 0242,13000000000242,active,Rua Comercial 62,243,Centro,Valinhos,SP,Brasil,13062042,financeiro0242@cliente.com.br,19900000242,CLI-0242
SRC-CUST-00243,Cliente 0243 Comercio e Servicos Ltda,Cliente 0243,13000000000243,active,Rua Comercial 63,244,Centro,Hortolandia,SP,Brasil,13063043,financeiro0243@cliente.com.br,19900000243,CLI-0243
SRC-CUST-00244,Cliente 0244 Comercio e Servicos Ltda,Cliente 0244,13000000000244,active,Rua Comercial 64,245,Distrito Industrial,Paulinia,SP,Brasil,13064044,financeiro0244@cliente.com.br,19900000244,CLI-0244
SRC-CUST-00245,Cliente 0245 Comercio e Servicos Ltda,Cliente 0245,13000000000245,active,Rua Comercial 65,246,Centro,Campinas,SP,Brasil,13065045,financeiro0245@cliente.com.br,19900000245,CLI-0245
SRC-CUST-00246,Cliente 0246 Comercio e Servicos Ltda,Cliente 0246,13000000000246,active,Rua Comercial 66,247,Centro,Sumare,SP,Brasil,13066046,financeiro0246@cliente.com.br,19900000246,CLI-0246
SRC-CUST-00247,Cliente 0247 Comercio e Servicos Ltda,Cliente 0247,13000000000247,active,Rua Comercial 67,248,Centro,Valinhos,SP,Brasil,13067047,financeiro0247@cliente.com.br,19900000247,CLI-0247
SRC-CUST-00248,Cliente 0248 Comercio e Servicos Ltda,Cliente 0248,13000000000248,active,Rua Comercial 68,249,Distrito Industrial,Hortolandia,SP,Brasil,13068048,financeiro0248@cliente.com.br,19900000248,CLI-0248
SRC-CUST-00249,Cliente 0249 Comercio e Servicos Ltda,Cliente 0249,13000000000249,active,Rua Comercial 69,250,Centro,Paulinia,SP,Brasil,13069049,financeiro0249@cliente.com.br,19900000249,CLI-0249
